Mapping: Human Disease Ontology - National Cancer Institute Thesaurus
domainURL	rangeURL	method
http://purl.obolibrary.org/obo/DOID_11561	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3514	LOOM
http://purl.obolibrary.org/obo/DOID_11821	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6164	LOOM
http://purl.obolibrary.org/obo/DOID_6091	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27415	LOOM
http://purl.obolibrary.org/obo/DOID_5764	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5668	LOOM
http://purl.obolibrary.org/obo/DOID_1588	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3408	LOOM
http://purl.obolibrary.org/obo/DOID_0050472	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84894	LOOM
http://purl.obolibrary.org/obo/DOID_5738	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27701	LOOM
http://purl.obolibrary.org/obo/DOID_5917	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40169	LOOM
http://purl.obolibrary.org/obo/DOID_2987	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84707	LOOM
http://purl.obolibrary.org/obo/DOID_13628	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C98933	LOOM
http://purl.obolibrary.org/obo/DOID_7520	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40388	LOOM
http://purl.obolibrary.org/obo/DOID_3109	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84780	LOOM
http://purl.obolibrary.org/obo/DOID_9460	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61574	LOOM
http://purl.obolibrary.org/obo/DOID_5200	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C79805	LOOM
http://purl.obolibrary.org/obo/DOID_6925	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27061	LOOM
http://purl.obolibrary.org/obo/DOID_1024	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84824	LOOM
http://purl.obolibrary.org/obo/DOID_4866	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8026	LOOM
http://purl.obolibrary.org/obo/DOID_4117	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40277	LOOM
http://purl.obolibrary.org/obo/DOID_7867	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5792	LOOM
http://purl.obolibrary.org/obo/DOID_14499	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84701	LOOM
http://purl.obolibrary.org/obo/DOID_5386	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4455	LOOM
http://purl.obolibrary.org/obo/DOID_2150	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40021	LOOM
http://purl.obolibrary.org/obo/DOID_2512	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2892	LOOM
http://purl.obolibrary.org/obo/DOID_5539	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6154	LOOM
http://purl.obolibrary.org/obo/DOID_0060329	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34945	LOOM
http://purl.obolibrary.org/obo/DOID_0060329	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22902	LOOM
http://purl.obolibrary.org/obo/DOID_4023	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3190	LOOM
http://purl.obolibrary.org/obo/DOID_11193	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87125	LOOM
http://purl.obolibrary.org/obo/DOID_5565	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9013	LOOM
http://purl.obolibrary.org/obo/DOID_11020	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35217	LOOM
http://purl.obolibrary.org/obo/DOID_3607	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5511	LOOM
http://purl.obolibrary.org/obo/DOID_3781	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34388	LOOM
http://purl.obolibrary.org/obo/DOID_3816	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27335	LOOM
http://purl.obolibrary.org/obo/DOID_6606	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27889	LOOM
http://purl.obolibrary.org/obo/DOID_8084	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40194	LOOM
http://purl.obolibrary.org/obo/DOID_8058	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5311	LOOM
http://purl.obolibrary.org/obo/DOID_4942	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3828	LOOM
http://purl.obolibrary.org/obo/DOID_10222	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26925	LOOM
http://purl.obolibrary.org/obo/DOID_2918	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27468	LOOM
http://purl.obolibrary.org/obo/DOID_8117	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34847	LOOM
http://purl.obolibrary.org/obo/DOID_4697	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4973	LOOM
http://purl.obolibrary.org/obo/DOID_9021	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3953	LOOM
http://purl.obolibrary.org/obo/DOID_607	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C50687	LOOM
http://purl.obolibrary.org/obo/DOID_4893	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6089	LOOM
http://purl.obolibrary.org/obo/DOID_0060260	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27298	LOOM
http://purl.obolibrary.org/obo/DOID_14308	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7393	LOOM
http://purl.obolibrary.org/obo/DOID_4749	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5586	LOOM
http://purl.obolibrary.org/obo/DOID_999	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3015	LOOM
http://purl.obolibrary.org/obo/DOID_2085	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40332	LOOM
