Mapping: National Cancer Institute Thesaurus[NCIT]_Mouse Adult Gross Anatomy Ontology[MA]
domainURL	rangeURL	method
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C32042	http://purl.obolibrary.org/obo/MA_0001335	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C32400	http://purl.obolibrary.org/obo/MA_0001762	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13323	http://purl.obolibrary.org/obo/MA_0001286	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C33708	http://purl.obolibrary.org/obo/MA_0001914	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C33527	http://purl.obolibrary.org/obo/MA_0000249	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C33643	http://purl.obolibrary.org/obo/MA_0002045	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C33820	http://purl.obolibrary.org/obo/MA_0002861	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12351	http://purl.obolibrary.org/obo/MA_0000133	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52891	http://purl.obolibrary.org/obo/MA_0002273	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C64193	http://purl.obolibrary.org/obo/MA_0000045	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12734	http://purl.obolibrary.org/obo/MA_0002142	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49269	http://purl.obolibrary.org/obo/MA_0001743	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52775	http://purl.obolibrary.org/obo/MA_0001391	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12442	http://purl.obolibrary.org/obo/MA_0000206	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43618	http://purl.obolibrary.org/obo/MA_0002661	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C32981	http://purl.obolibrary.org/obo/MA_0001623	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52685	http://purl.obolibrary.org/obo/MA_0002079	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53016	http://purl.obolibrary.org/obo/MA_0002380	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52921	http://purl.obolibrary.org/obo/MA_0002299	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12459	http://purl.obolibrary.org/obo/MA_0000179	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C32132	http://purl.obolibrary.org/obo/MA_0000147	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C32845	http://purl.obolibrary.org/obo/MA_0001974	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C32780	http://purl.obolibrary.org/obo/MA_0002004	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C32048	http://purl.obolibrary.org/obo/MA_0002805	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52837	http://purl.obolibrary.org/obo/MA_0000457	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12699	http://purl.obolibrary.org/obo/MA_0001245	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53075	http://purl.obolibrary.org/obo/MA_0002424	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12229	http://purl.obolibrary.org/obo/MA_0002476	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52886	http://purl.obolibrary.org/obo/MA_0001254	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C32907	http://purl.obolibrary.org/obo/MA_0001294	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12883	http://purl.obolibrary.org/obo/MA_0002087	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C33503	http://purl.obolibrary.org/obo/MA_0000246	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53012	http://purl.obolibrary.org/obo/MA_0002377	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12413	http://purl.obolibrary.org/obo/MA_0000325	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12344	http://purl.obolibrary.org/obo/MA_0000263	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49564	http://purl.obolibrary.org/obo/MA_0001262	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C32551	http://purl.obolibrary.org/obo/MA_0001929	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52839	http://purl.obolibrary.org/obo/MA_0000465	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C32818	http://purl.obolibrary.org/obo/MA_0000084	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12767	http://purl.obolibrary.org/obo/MA_0000030	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48946	http://purl.obolibrary.org/obo/MA_0002207	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52728	http://purl.obolibrary.org/obo/MA_0001416	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C32276	http://purl.obolibrary.org/obo/MA_0002541	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52954	http://purl.obolibrary.org/obo/MA_0002338	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C32392	http://purl.obolibrary.org/obo/MA_0001509	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C32526	http://purl.obolibrary.org/obo/MA_0001763	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49250	http://purl.obolibrary.org/obo/MA_0001776	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C32909	http://purl.obolibrary.org/obo/MA_0001298	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53014	http://purl.obolibrary.org/obo/MA_0002378	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13234	http://purl.obolibrary.org/obo/MA_0002509	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12231	http://purl.obolibrary.org/obo/MA_0002412	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12792	http://purl.obolibrary.org/obo/MA_0000233	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12346	http://purl.obolibrary.org/obo/MA_0001296	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13319	http://purl.obolibrary.org/obo/MA_0003038	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12324	http://purl.obolibrary.org/obo/MA_0002726	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49294	http://purl.obolibrary.org/obo/MA_0001789	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13170	http://purl.obolibrary.org/obo/MA_0000772	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52981	http://purl.obolibrary.org/obo/MA_0002007	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C32821	http://purl.obolibrary.org/obo/MA_0001981	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C32752	http://purl.obolibrary.org/obo/MA_0001484	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12787	http://purl.obolibrary.org/obo/MA_0000410	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52956	http://purl.obolibrary.org/obo/MA_0002340	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12800	http://purl.obolibrary.org/obo/MA_0001361	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C33587	http://purl.obolibrary.org/obo/MA_0002043	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49335	http://purl.obolibrary.org/obo/MA_0000816	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C32546	http://purl.obolibrary.org/obo/MA_0002415	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C33615	http://purl.obolibrary.org/obo/MA_0001507	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C33207	http://purl.obolibrary.org/obo/MA_0000975	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C33483	http://purl.obolibrary.org/obo/MA_0000426	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34005	http://purl.obolibrary.org/obo/MA_0001683	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12233	http://purl.obolibrary.org/obo/MA_0001589	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12794	http://purl.obolibrary.org/obo/MA_0002221	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12698	http://purl.obolibrary.org/obo/MA_0001631	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C33526	http://purl.obolibrary.org/obo/MA_0000439	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52983	http://purl.obolibrary.org/obo/MA_0001945	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12434	http://purl.obolibrary.org/obo/MA_0000059	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12409	http://purl.obolibrary.org/obo/MA_0000408	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C33075	http://purl.obolibrary.org/obo/MA_0001249	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C32729	http://purl.obolibrary.org/obo/MA_0001963	LOOM
