Mapping: National Cancer Institute Thesaurus[NCIT]_Logical Observation Identifier Names and Codes[LOINC]
domainURL	rangeURL	method
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C705	http://purl.bioontology.org/ontology/LNC/MTHU007486	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61839	http://purl.bioontology.org/ontology/LNC/MTHU008453	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61839	http://purl.bioontology.org/ontology/LNC/LP15958-9	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25339	http://purl.bioontology.org/ontology/LNC/MTHU013556	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C104056	http://purl.bioontology.org/ontology/LNC/LP71709-7	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3347	http://purl.bioontology.org/ontology/LNC/MTHU013434	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25228	http://purl.bioontology.org/ontology/LNC/LA4306-2	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25228	http://purl.bioontology.org/ontology/LNC/LP35055-0	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C102999	http://purl.bioontology.org/ontology/LNC/LP19186-3	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29520	http://purl.bioontology.org/ontology/LNC/LP16298-9	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29520	http://purl.bioontology.org/ontology/LNC/MTHU003366	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C103457	http://purl.bioontology.org/ontology/LNC/LA13958-6	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25785	http://purl.bioontology.org/ontology/LNC/LP19732-4	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C805	http://purl.bioontology.org/ontology/LNC/MTHU001879	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C805	http://purl.bioontology.org/ontology/LNC/LP16738-4	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43236	http://purl.bioontology.org/ontology/LNC/LP97599-2	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C71922	http://purl.bioontology.org/ontology/LNC/LP15140-4	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65216	http://purl.bioontology.org/ontology/LNC/MTHU047400	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65216	http://purl.bioontology.org/ontology/LNC/LP173592-9	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28924	http://purl.bioontology.org/ontology/LNC/MTHU008128	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28924	http://purl.bioontology.org/ontology/LNC/LP16071-0	LOOM
